experiment,problem,approach,size,instance_id,run_id,technical_success,failure_type,feasible,reported_objective,recomputed_objective,gurobi_objective,optimality_gap_pct,runtime_seconds,llm_runtime_seconds,solver_runtime_seconds,debug_iterations,final_solution,source_file
main,SMTWTP,Direct,20,smtwtp_n20_inst0,10,True,,True,1081,17709.0,4690.0,277.59061833688696,,,,,"[19, 7, 18, 3, 2, 1, 8, 16, 9, 17, 11, 6, 5, 15, 0, 4, 14, 13, 12, 10]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst0_run10.json
main,SMTWTP,Direct,20,smtwtp_n20_inst0,2,True,,True,1070,17709.0,4690.0,277.59061833688696,,,,,"[19, 7, 18, 3, 2, 1, 8, 16, 9, 17, 11, 6, 5, 15, 0, 4, 14, 13, 12, 10]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst0_run2.json
main,SMTWTP,Direct,20,smtwtp_n20_inst0,3,True,,True,1161,19375.0,4690.0,313.1130063965885,,,,,"[3, 2, 1, 19, 18, 7, 16, 9, 17, 6, 11, 5, 15, 0, 8, 4, 14, 13, 12, 10]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst0_run3.json
main,SMTWTP,Direct,20,smtwtp_n20_inst0,4,True,,True,1081,17709.0,4690.0,277.59061833688696,,,,,"[7, 19, 18, 3, 2, 1, 8, 16, 9, 17, 11, 6, 5, 15, 0, 4, 14, 13, 12, 10]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst0_run4.json
main,SMTWTP,Direct,20,smtwtp_n20_inst0,5,True,,True,1080,17709.0,4690.0,277.59061833688696,,,,,"[19, 7, 18, 3, 2, 1, 8, 16, 9, 17, 11, 6, 5, 15, 0, 4, 14, 13, 12, 10]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst0_run5.json
main,SMTWTP,Direct,20,smtwtp_n20_inst0,6,True,,True,1081,17709.0,4690.0,277.59061833688696,,,,,"[7, 19, 18, 3, 2, 1, 8, 16, 9, 17, 11, 6, 5, 15, 0, 4, 14, 13, 12, 10]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst0_run6.json
main,SMTWTP,Direct,20,smtwtp_n20_inst0,7,True,,True,1161,18795.0,4690.0,300.74626865671644,,,,,"[3, 2, 1, 7, 19, 18, 16, 9, 17, 11, 6, 5, 15, 0, 8, 4, 14, 13, 12, 10]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst0_run7.json
main,SMTWTP,Direct,20,smtwtp_n20_inst0,8,True,,True,1234,16964.0,4690.0,261.7057569296375,,,,,"[19, 18, 3, 2, 7, 1, 8, 16, 9, 17, 11, 6, 5, 15, 0, 4, 14, 13, 12, 10]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst0_run8.json
main,SMTWTP,Direct,20,smtwtp_n20_inst0,9,True,,True,1071,17709.0,4690.0,277.59061833688696,,,,,"[19, 18, 7, 3, 2, 1, 8, 16, 9, 17, 11, 6, 5, 15, 0, 4, 14, 13, 12, 10]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst0_run9.json
main,SMTWTP,Direct,20,smtwtp_n20_inst1,1,True,,True,1070,17569.0,7139.0,146.0988934024373,,,,,"[19, 15, 8, 6, 11, 10, 17, 3, 16, 4, 18, 12, 1, 13, 7, 2, 0, 14, 5, 9]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst1_run1.json
main,SMTWTP,Direct,20,smtwtp_n20_inst1,10,True,,True,10792,16139.0,7139.0,126.06807676145118,,,,,"[15, 19, 11, 8, 6, 9, 4, 16, 3, 17, 10, 18, 12, 1, 13, 7, 2, 0, 14, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst1_run10.json
main,SMTWTP,Direct,20,smtwtp_n20_inst1,2,True,,True,10792,16139.0,7139.0,126.06807676145118,,,,,"[19, 15, 11, 8, 6, 9, 4, 16, 3, 17, 10, 18, 12, 1, 13, 7, 2, 0, 14, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst1_run2.json
main,SMTWTP,Direct,20,smtwtp_n20_inst1,3,True,,True,1073,16211.0,7139.0,127.07662137554279,,,,,"[19, 15, 11, 8, 6, 9, 4, 3, 16, 17, 10, 18, 12, 1, 13, 7, 2, 0, 14, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst1_run3.json
main,SMTWTP,Direct,20,smtwtp_n20_inst1,4,True,,True,10892,16501.0,7139.0,131.13881496007843,,,,,"[19, 15, 11, 8, 6, 9, 3, 4, 16, 17, 10, 18, 12, 1, 13, 7, 2, 0, 14, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst1_run4.json
main,SMTWTP,Direct,20,smtwtp_n20_inst1,5,True,,True,1071,9313.0,7139.0,30.452444319932763,,,,,"[12, 0, 11, 4, 1, 8, 15, 17, 9, 16, 13, 19, 7, 2, 3, 14, 5, 18, 6, 10]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst1_run5.json
main,SMTWTP,Direct,20,smtwtp_n20_inst1,6,True,,True,1081,14325.0,7139.0,100.65835551197647,,,,,"[19, 15, 8, 6, 11, 9, 3, 16, 4, 17, 18, 12, 1, 13, 7, 2, 0, 14, 5, 10]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst1_run6.json
main,SMTWTP,Direct,20,smtwtp_n20_inst1,7,True,,True,1071,16139.0,7139.0,126.06807676145118,,,,,"[19, 15, 11, 8, 6, 9, 4, 16, 3, 17, 10, 18, 12, 1, 13, 7, 2, 0, 14, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst1_run7.json
main,SMTWTP,Direct,20,smtwtp_n20_inst1,8,True,,True,1070,16139.0,7139.0,126.06807676145118,,,,,"[19, 15, 11, 8, 6, 9, 4, 16, 3, 17, 10, 18, 12, 1, 13, 7, 2, 0, 14, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst1_run8.json
main,SMTWTP,Direct,20,smtwtp_n20_inst1,9,True,,True,10792,17493.0,7139.0,145.0343185320073,,,,,"[19, 15, 8, 6, 9, 11, 3, 17, 10, 16, 4, 18, 12, 1, 13, 7, 2, 0, 14, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst1_run9.json
main,SMTWTP,Direct,20,smtwtp_n20_inst2,1,True,,True,1234,9848.0,6002.0,64.07864045318227,,,,,"[19, 12, 8, 3, 4, 5, 7, 14, 10, 0, 2, 9, 13, 6, 16, 11, 1, 17, 18, 15]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst2_run1.json
main,SMTWTP,Direct,20,smtwtp_n20_inst2,10,True,,True,8468,9848.0,6002.0,64.07864045318227,,,,,"[19, 12, 8, 3, 4, 5, 7, 14, 10, 0, 2, 9, 13, 6, 16, 11, 1, 17, 18, 15]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst2_run10.json
main,SMTWTP,Direct,20,smtwtp_n20_inst2,2,True,,True,1234,9811.0,6002.0,63.46217927357547,,,,,"[19, 12, 8, 3, 4, 5, 7, 14, 10, 0, 9, 13, 2, 16, 11, 6, 1, 18, 17, 15]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst2_run2.json
main,SMTWTP,Direct,20,smtwtp_n20_inst2,3,True,,True,0,9811.0,6002.0,63.46217927357547,,,,,"[19, 12, 8, 3, 4, 5, 7, 14, 10, 0, 13, 9, 2, 16, 11, 6, 1, 18, 17, 15]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst2_run3.json
main,SMTWTP,Direct,20,smtwtp_n20_inst2,4,True,,True,1080,9848.0,6002.0,64.07864045318227,,,,,"[19, 12, 8, 3, 4, 5, 7, 14, 10, 0, 2, 9, 13, 6, 16, 11, 1, 17, 18, 15]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst2_run4.json
main,SMTWTP,Direct,20,smtwtp_n20_inst2,5,True,,True,1081,11635.0,6002.0,93.85204931689437,,,,,"[19, 14, 1, 5, 8, 18, 15, 17, 11, 4, 12, 16, 10, 6, 0, 2, 3, 13, 9, 7]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst2_run5.json
main,SMTWTP,Direct,20,smtwtp_n20_inst2,6,False,unparseable_response,False,,,6002.0,,,,,,,data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst2_run6.json
main,SMTWTP,Direct,20,smtwtp_n20_inst2,7,True,,True,1234,16756.0,6002.0,179.17360879706766,,,,,"[19, 5, 0, 4, 10, 6, 11, 16, 12, 1, 15, 17, 8, 14, 18, 9, 3, 13, 7, 2]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst2_run7.json
main,SMTWTP,Direct,20,smtwtp_n20_inst2,8,True,,True,1080,9790.0,6002.0,63.11229590136621,,,,,"[19, 12, 8, 3, 4, 5, 7, 14, 10, 0, 2, 9, 13, 16, 11, 6, 1, 17, 18, 15]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst2_run8.json
main,SMTWTP,Direct,20,smtwtp_n20_inst2,9,True,,True,1083,9798.0,6002.0,63.24558480506498,,,,,"[19, 12, 8, 3, 4, 5, 7, 14, 10, 0, 13, 9, 2, 11, 16, 6, 1, 17, 18, 15]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst2_run9.json
main,SMTWTP,Direct,20,smtwtp_n20_inst3,1,True,,True,0,8483.0,4929.0,72.10387502536011,,,,,"[15, 0, 11, 9, 13, 10, 19, 4, 7, 8, 1, 16, 3, 18, 6, 12, 14, 2, 17, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst3_run1.json
main,SMTWTP,Direct,20,smtwtp_n20_inst3,10,True,,True,1070,6662.0,4929.0,35.15926151349158,,,,,"[10, 17, 9, 15, 8, 16, 13, 19, 14, 0, 11, 1, 2, 7, 5, 4, 12, 18, 3, 6]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst3_run10.json
main,SMTWTP,Direct,20,smtwtp_n20_inst3,2,True,,True,0,8327.0,4929.0,68.93893284641915,,,,,"[15, 0, 11, 9, 10, 13, 19, 4, 1, 7, 8, 16, 3, 18, 14, 6, 12, 2, 17, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst3_run2.json
main,SMTWTP,Direct,20,smtwtp_n20_inst3,3,True,,True,1070,6804.0,4929.0,38.04017041996348,,,,,"[10, 17, 9, 15, 8, 16, 13, 14, 19, 7, 0, 11, 1, 2, 5, 4, 12, 18, 3, 6]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst3_run3.json
main,SMTWTP,Direct,20,smtwtp_n20_inst3,4,True,,True,0,8255.0,4929.0,67.47819030229255,,,,,"[15, 0, 11, 9, 13, 10, 19, 4, 7, 8, 1, 16, 3, 18, 14, 6, 12, 2, 17, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst3_run4.json
main,SMTWTP,Direct,20,smtwtp_n20_inst3,5,True,,True,1070,7685.0,4929.0,55.91397849462365,,,,,"[15, 0, 11, 9, 13, 10, 19, 4, 1, 7, 8, 14, 16, 18, 3, 6, 12, 2, 17, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst3_run5.json
main,SMTWTP,Direct,20,smtwtp_n20_inst3,6,True,,True,0,8387.0,4929.0,70.15621829985798,,,,,"[15, 0, 11, 9, 13, 10, 19, 4, 1, 7, 8, 16, 3, 18, 14, 6, 12, 2, 17, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst3_run6.json
main,SMTWTP,Direct,20,smtwtp_n20_inst3,7,True,,True,0,8255.0,4929.0,67.47819030229255,,,,,"[15, 0, 11, 9, 13, 10, 19, 4, 7, 8, 1, 16, 3, 18, 14, 6, 12, 2, 17, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst3_run7.json
main,SMTWTP,Direct,20,smtwtp_n20_inst3,8,True,,True,1073,8255.0,4929.0,67.47819030229255,,,,,"[15, 0, 11, 9, 13, 10, 19, 4, 7, 8, 1, 16, 18, 3, 14, 6, 12, 2, 17, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst3_run8.json
main,SMTWTP,Direct,20,smtwtp_n20_inst3,9,True,,True,1190,7685.0,4929.0,55.91397849462365,,,,,"[15, 0, 11, 9, 13, 10, 19, 4, 1, 7, 8, 14, 16, 18, 3, 6, 12, 2, 17, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst3_run9.json
main,SMTWTP,Direct,20,smtwtp_n20_inst4,1,True,,True,1163,10651.0,4490.0,137.21603563474386,,,,,"[18, 15, 12, 19, 11, 13, 17, 3, 0, 2, 4, 5, 6, 1, 10, 14, 7, 9, 16, 8]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst4_run1.json
main,SMTWTP,Direct,20,smtwtp_n20_inst4,10,True,,True,1234,6251.0,4490.0,39.220489977728285,,,,,"[19, 4, 2, 12, 18, 11, 15, 8, 13, 7, 14, 6, 9, 3, 16, 10, 5, 0, 17, 1]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst4_run10.json
main,SMTWTP,Direct,20,smtwtp_n20_inst4,2,True,,True,1161,10358.0,4490.0,130.69042316258353,,,,,"[19, 18, 15, 12, 11, 13, 17, 3, 0, 2, 4, 5, 6, 1, 14, 7, 10, 9, 16, 8]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst4_run2.json
main,SMTWTP,Direct,20,smtwtp_n20_inst4,3,True,,True,1234,6012.0,4490.0,33.897550111358576,,,,,"[19, 4, 2, 18, 12, 15, 11, 8, 13, 7, 14, 0, 6, 9, 3, 16, 5, 10, 17, 1]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst4_run3.json
main,SMTWTP,Direct,20,smtwtp_n20_inst4,4,True,,True,1070,10906.0,4490.0,142.8953229398664,,,,,"[3, 13, 17, 19, 18, 1, 11, 15, 12, 2, 4, 10, 5, 6, 14, 7, 9, 16, 8, 0]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst4_run4.json
main,SMTWTP,Direct,20,smtwtp_n20_inst4,5,True,,True,1161,10651.0,4490.0,137.21603563474386,,,,,"[15, 18, 19, 12, 11, 13, 17, 3, 0, 2, 4, 5, 6, 1, 10, 14, 7, 9, 16, 8]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst4_run5.json
main,SMTWTP,Direct,20,smtwtp_n20_inst4,6,True,,True,1234,6012.0,4490.0,33.897550111358576,,,,,"[19, 4, 2, 18, 12, 15, 8, 11, 13, 7, 14, 0, 6, 9, 3, 16, 5, 10, 17, 1]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst4_run6.json
main,SMTWTP,Direct,20,smtwtp_n20_inst4,7,True,,True,1161,10906.0,4490.0,142.8953229398664,,,,,"[3, 13, 17, 19, 18, 1, 11, 15, 12, 2, 4, 10, 5, 6, 14, 7, 9, 16, 8, 0]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst4_run7.json
main,SMTWTP,Direct,20,smtwtp_n20_inst4,8,True,,True,1163,12601.0,4490.0,180.64587973273942,,,,,"[15, 18, 19, 12, 11, 13, 17, 3, 1, 5, 6, 2, 4, 10, 14, 7, 9, 16, 8, 0]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst4_run8.json
main,SMTWTP,Direct,20,smtwtp_n20_inst4,9,True,,True,1165,10906.0,4490.0,142.8953229398664,,,,,"[3, 13, 17, 19, 18, 1, 11, 15, 12, 2, 4, 10, 5, 6, 14, 7, 9, 16, 8, 0]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n20_inst4_run9.json
main,SMTWTP,Direct,25,smtwtp_n25_inst0,1,True,,True,1304,24025.0,5825.0,312.44635193133047,,,,,"[0, 3, 19, 22, 2, 4, 16, 23, 11, 13, 9, 17, 8, 1, 15, 20, 24, 21, 14, 18, 12, 7, 6, 10, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst0_run1.json
main,SMTWTP,Direct,25,smtwtp_n25_inst0,10,True,,True,1234,16380.0,5825.0,181.20171673819743,,,,,"[14, 16, 22, 18, 6, 2, 9, 17, 8, 3, 24, 5, 10, 7, 0, 23, 4, 1, 12, 15, 13, 19, 20, 11, 21]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst0_run10.json
main,SMTWTP,Direct,25,smtwtp_n25_inst0,2,True,,True,1302,24133.0,5825.0,314.30042918454933,,,,,"[0, 3, 19, 22, 2, 4, 16, 23, 11, 13, 9, 17, 8, 1, 15, 20, 24, 21, 18, 14, 12, 7, 6, 10, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst0_run2.json
main,SMTWTP,Direct,25,smtwtp_n25_inst0,3,True,,True,1460,17486.0,5825.0,200.1888412017167,,,,,"[14, 16, 22, 2, 18, 6, 9, 17, 8, 3, 24, 5, 10, 7, 0, 23, 4, 19, 20, 1, 12, 13, 15, 11, 21]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst0_run3.json
main,SMTWTP,Direct,25,smtwtp_n25_inst0,4,True,,True,1304,23550.0,5825.0,304.2918454935622,,,,,"[0, 3, 19, 4, 16, 22, 2, 23, 11, 9, 13, 17, 8, 1, 15, 20, 24, 21, 14, 18, 12, 7, 6, 10, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst0_run4.json
main,SMTWTP,Direct,25,smtwtp_n25_inst0,5,True,,True,1070,16498.0,5825.0,183.2274678111588,,,,,"[14, 16, 22, 2, 18, 6, 9, 17, 8, 3, 24, 5, 10, 7, 23, 0, 4, 13, 12, 1, 15, 20, 19, 11, 21]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst0_run5.json
main,SMTWTP,Direct,25,smtwtp_n25_inst0,6,True,,True,1764,16380.0,5825.0,181.20171673819743,,,,,"[14, 16, 22, 2, 6, 18, 9, 17, 8, 3, 24, 5, 10, 7, 0, 23, 4, 1, 12, 15, 13, 19, 20, 11, 21]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst0_run6.json
main,SMTWTP,Direct,25,smtwtp_n25_inst0,7,True,,True,1304,23647.0,5825.0,305.9570815450644,,,,,"[0, 3, 19, 4, 16, 22, 2, 23, 11, 13, 9, 17, 8, 1, 15, 20, 24, 21, 14, 18, 12, 7, 6, 10, 5]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst0_run7.json
main,SMTWTP,Direct,25,smtwtp_n25_inst0,8,True,,True,1070,23476.0,5825.0,303.0214592274678,,,,,"[0, 3, 19, 16, 22, 2, 23, 11, 13, 9, 17, 8, 1, 15, 20, 24, 21, 18, 14, 12, 7, 6, 10, 5, 4]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst0_run8.json
main,SMTWTP,Direct,25,smtwtp_n25_inst0,9,True,,True,1070,16380.0,5825.0,181.20171673819743,,,,,"[14, 16, 22, 2, 18, 6, 9, 17, 8, 3, 24, 5, 10, 7, 0, 23, 4, 1, 12, 15, 13, 19, 20, 11, 21]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst0_run9.json
main,SMTWTP,Direct,25,smtwtp_n25_inst1,1,True,,True,1234,12118.0,7172.0,68.96263245956497,,,,,"[13, 6, 9, 24, 2, 1, 16, 21, 23, 10, 15, 0, 22, 8, 20, 19, 4, 12, 5, 11, 14, 18, 17, 3, 7]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst1_run1.json
main,SMTWTP,Direct,25,smtwtp_n25_inst1,10,True,,True,0,12907.0,7172.0,79.9637479085332,,,,,"[13, 6, 9, 24, 1, 16, 21, 23, 15, 0, 10, 20, 8, 22, 19, 2, 12, 4, 3, 5, 7, 11, 14, 18, 17]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst1_run10.json
main,SMTWTP,Direct,25,smtwtp_n25_inst1,2,True,,True,1234,12529.0,7172.0,74.69325153374233,,,,,"[9, 6, 24, 15, 0, 19, 8, 16, 13, 11, 14, 1, 21, 23, 22, 20, 18, 3, 5, 2, 12, 4, 7, 10, 17]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst1_run2.json
main,SMTWTP,Direct,25,smtwtp_n25_inst1,3,True,,True,1234,11650.0,7172.0,62.4372559955382,,,,,"[13, 6, 9, 24, 1, 16, 21, 2, 23, 15, 0, 22, 10, 8, 20, 19, 4, 12, 5, 11, 14, 18, 17, 3, 7]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst1_run3.json
main,SMTWTP,Direct,25,smtwtp_n25_inst1,4,True,,True,0,11650.0,7172.0,62.4372559955382,,,,,"[13, 6, 9, 24, 1, 16, 21, 2, 23, 15, 0, 22, 10, 8, 20, 19, 4, 12, 5, 11, 14, 18, 17, 3, 7]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst1_run4.json
main,SMTWTP,Direct,25,smtwtp_n25_inst1,5,True,,True,0,12114.0,7172.0,68.90686001115449,,,,,"[13, 6, 9, 24, 2, 1, 16, 21, 23, 15, 0, 10, 20, 8, 22, 19, 4, 12, 5, 3, 11, 14, 18, 17, 7]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst1_run5.json
main,SMTWTP,Direct,25,smtwtp_n25_inst1,6,True,,True,0,11650.0,7172.0,62.4372559955382,,,,,"[13, 6, 9, 24, 2, 1, 16, 21, 23, 15, 0, 22, 10, 8, 20, 19, 12, 4, 5, 11, 14, 18, 17, 3, 7]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst1_run6.json
main,SMTWTP,Direct,25,smtwtp_n25_inst1,7,True,,True,0,11442.0,7172.0,59.53708867819297,,,,,"[13, 6, 9, 2, 24, 1, 16, 21, 23, 15, 0, 22, 8, 20, 19, 4, 12, 10, 11, 5, 14, 17, 18, 3, 7]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst1_run7.json
main,SMTWTP,Direct,25,smtwtp_n25_inst1,8,True,,True,,12106.0,7172.0,68.79531511433352,,,,,"[13, 6, 9, 2, 24, 1, 16, 21, 23, 10, 15, 0, 22, 8, 20, 19, 4, 12, 5, 11, 14, 17, 18, 3, 7]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst1_run8.json
main,SMTWTP,Direct,25,smtwtp_n25_inst1,9,True,,True,0,12118.0,7172.0,68.96263245956497,,,,,"[13, 6, 9, 24, 2, 1, 16, 21, 23, 10, 15, 0, 22, 8, 20, 19, 4, 12, 5, 11, 14, 18, 17, 3, 7]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst1_run9.json
main,SMTWTP,Direct,25,smtwtp_n25_inst2,1,True,,True,1234,15865.0,6639.0,138.96671185419493,,,,,"[19, 24, 11, 22, 4, 15, 10, 2, 3, 13, 17, 9, 7, 23, 0, 16, 5, 21, 8, 1, 6, 20, 14, 18, 12]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst2_run1.json
main,SMTWTP,Direct,25,smtwtp_n25_inst2,10,True,,True,1070,15870.0,6639.0,139.04202440126525,,,,,"[19, 24, 11, 22, 4, 15, 10, 2, 3, 13, 17, 9, 7, 23, 0, 16, 21, 5, 8, 1, 6, 20, 14, 18, 12]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst2_run10.json
main,SMTWTP,Direct,25,smtwtp_n25_inst2,2,True,,True,10796,15387.0,6639.0,131.76683235427024,,,,,"[19, 24, 11, 22, 4, 15, 10, 2, 3, 13, 17, 9, 7, 23, 5, 21, 16, 8, 0, 1, 6, 14, 20, 18, 12]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst2_run2.json
main,SMTWTP,Direct,25,smtwtp_n25_inst2,3,True,,True,12345,14815.0,6639.0,123.15107696942312,,,,,"[19, 24, 11, 22, 4, 15, 10, 2, 3, 17, 13, 7, 9, 16, 5, 21, 8, 0, 20, 14, 18, 23, 6, 12, 1]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst2_run3.json
main,SMTWTP,Direct,25,smtwtp_n25_inst2,4,True,,True,0,14815.0,6639.0,123.15107696942312,,,,,"[19, 24, 11, 22, 4, 15, 10, 2, 3, 17, 13, 7, 9, 16, 5, 21, 8, 0, 20, 14, 18, 23, 6, 12, 1]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst2_run4.json
main,SMTWTP,Direct,25,smtwtp_n25_inst2,5,True,,True,0,15438.0,6639.0,132.5350203343877,,,,,"[19, 24, 11, 22, 4, 15, 10, 2, 3, 13, 9, 7, 17, 16, 5, 21, 8, 0, 14, 20, 18, 23, 6, 12, 1]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst2_run5.json
main,SMTWTP,Direct,25,smtwtp_n25_inst2,6,True,,True,1234,14812.0,6639.0,123.1058894411809,,,,,"[19, 24, 11, 22, 4, 15, 10, 2, 3, 17, 13, 7, 9, 16, 5, 21, 8, 0, 14, 20, 18, 23, 6, 12, 1]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst2_run6.json
main,SMTWTP,Direct,25,smtwtp_n25_inst2,7,True,,True,0,14815.0,6639.0,123.15107696942312,,,,,"[19, 24, 11, 22, 4, 15, 10, 2, 3, 17, 13, 7, 9, 16, 5, 21, 8, 0, 20, 14, 18, 23, 6, 12, 1]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst2_run7.json
main,SMTWTP,Direct,25,smtwtp_n25_inst2,8,True,,True,0,15437.0,6639.0,132.51995782497363,,,,,"[19, 24, 11, 22, 4, 15, 10, 2, 3, 13, 17, 9, 7, 23, 5, 21, 16, 8, 0, 1, 6, 18, 20, 14, 12]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst2_run8.json
main,SMTWTP,Direct,25,smtwtp_n25_inst2,9,True,,True,1234,16711.0,6639.0,151.70959481849675,,,,,"[19, 24, 11, 22, 4, 15, 10, 2, 3, 17, 13, 9, 7, 16, 21, 5, 8, 1, 23, 0, 6, 12, 18, 20, 14]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst2_run9.json
main,SMTWTP,Direct,25,smtwtp_n25_inst3,1,True,,True,1234,12646.0,6457.0,95.84946569614372,,,,,"[4, 12, 18, 9, 8, 1, 2, 21, 20, 3, 11, 10, 7, 23, 17, 16, 14, 13, 0, 19, 5, 22, 24, 6, 15]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst3_run1.json
main,SMTWTP,Direct,25,smtwtp_n25_inst3,10,False,unparseable_response,False,,,6457.0,,,,,,,data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst3_run10.json
main,SMTWTP,Direct,25,smtwtp_n25_inst3,2,True,,True,0,12675.0,6457.0,96.29859067678488,,,,,"[4, 12, 18, 9, 8, 1, 2, 21, 20, 3, 11, 10, 7, 23, 17, 16, 13, 14, 0, 19, 5, 6, 22, 24, 15]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst3_run2.json
main,SMTWTP,Direct,25,smtwtp_n25_inst3,3,True,,True,0,12646.0,6457.0,95.84946569614372,,,,,"[4, 12, 18, 9, 8, 1, 2, 21, 20, 3, 11, 10, 7, 23, 17, 16, 14, 13, 0, 19, 5, 22, 24, 6, 15]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst3_run3.json
main,SMTWTP,Direct,25,smtwtp_n25_inst3,4,True,,True,1234,12653.0,6457.0,95.95787517422953,,,,,"[4, 12, 18, 9, 8, 1, 2, 21, 20, 3, 11, 10, 7, 23, 17, 16, 14, 13, 0, 19, 5, 22, 6, 24, 15]",data/results/direct_smtwtp_final/smtwtp/smtwtp_n25_inst3_run4.json
